"product_code";"customer_code";"market_code";"order_date";"sales_qty";"sales_amount";"currency"
"Prod059";"Cus003";"Mark003";"2020-03-23";5;3056.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-03-24";1;435.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-03-25";3;2176.0;"INR"
"Prod059";"Cus012";"Mark003";"2020-03-26";4;2759.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-03-27";4;2611.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-03-31";1;870.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-01";1;435.0;"INR"
"Prod059";"Cus012";"Mark003";"2020-04-02";7;5060.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-02";1;870.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-03";3;2181.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-06";1;870.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-08";1;435.0;"INR"
"Prod059";"Cus012";"Mark003";"2020-04-09";52;35880.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-10";1;870.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-15";5;3491.0;"INR"
"Prod059";"Cus012";"Mark003";"2020-04-16";39;27139.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-16";2;1310.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-17";2;1306.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-20";2;1306.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-21";2;1310.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-22";1;870.0;"INR"
"Prod059";"Cus012";"Mark003";"2020-04-23";7;4602.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-24";1;435.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-27";1;435.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-28";1;435.0;"INR"
"Prod059";"Cus012";"Mark003";"2020-04-30";9;6440.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-04-30";5;3051.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-05-04";2;1310.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-05-06";2;1306.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-05-07";1;435.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-05-11";1;435.0;"INR"
"Prod059";"Cus012";"Mark003";"2020-05-14";5;3681.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-05-15";7;4356.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-05-18";5;3056.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-05-19";1;435.0;"INR"
"Prod059";"Cus012";"Mark003";"2020-05-20";7;5060.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-05-20";2;1306.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-05-22";3;2176.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-05-25";1;435.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-05-26";1;435.0;"INR"
"Prod059";"Cus012";"Mark003";"2020-05-28";11;7819.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-05-28";1;870.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-05-29";2;1306.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-06-02";7;4361.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-06-03";5;3046.0;"INR"
"Prod059";"Cus012";"Mark003";"2020-06-04";7;5060.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-06-05";5;3051.0;"INR"
"Prod059";"Cus012";"Mark003";"2020-06-11";3;1838.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-06-11";1;435.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-06-12";5;3051.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-06-15";2;1310.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-06-16";1;870.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-06-17";4;2611.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-06-19";3;2176.0;"INR"
"Prod059";"Cus003";"Mark003";"2020-06-24";7;4361.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-04";37;16245.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-10-05";34;16565.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-05";11;5019.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-06";11;5023.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-10-06";115;48264.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-09";5;2366.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-10-09";1;287.0;"INR"
"Prod060";"Cus014";"Mark003";"2017-10-09";48;17926.0;"INR"
"Prod060";"Cus003";"Mark006";"2017-10-10";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-11";19;8269.0;"INR"
"Prod060";"Cus035";"Mark003";"2017-10-11";8;2532.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-10-11";1;287.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-10-12";22;10718.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-10-12";1;287.0;"INR"
"Prod060";"Cus014";"Mark003";"2017-10-12";64;23903.0;"INR"
"Prod060";"Cus003";"Mark006";"2017-10-13";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-13";8;3542.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-10-13";9;4028.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-16";21;9157.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-10-16";18;7796.0;"INR"
"Prod060";"Cus015";"Mark006";"2017-10-17";1;0.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-10-17";1;287.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-18";17;7384.0;"INR"
"Prod060";"Cus027";"Mark006";"2017-10-19";1;0.0;"INR"
"Prod060";"Cus003";"Mark006";"2017-10-19";1;0.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-10-19";29;14292.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-19";21;9153.0;"INR"
"Prod060";"Cus035";"Mark003";"2017-10-19";16;5065.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-10-19";71;30917.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-10-20";24;11694.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-20";2;884.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-10-20";90;38481.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-23";7;3250.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-10-23";8;4375.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-10-23";1;579.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-10-24";1;287.0;"INR"
"Prod060";"Cus015";"Mark006";"2017-10-25";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-25";21;9449.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-10-25";8;4375.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-10-25";9;4023.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-10-26";35;16889.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-26";13;5903.0;"INR"
"Prod060";"Cus004";"Mark003";"2017-10-26";5;2917.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-27";8;3542.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-10-27";73;31481.0;"INR"
"Prod060";"Cus014";"Mark003";"2017-10-27";48;17926.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-30";6;2657.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-10-30";10;4106.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-10-31";16;7796.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-10-31";7;3245.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-10-31";1;287.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-01";1;287.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-11-02";23;11366.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-02";13;5903.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-11-02";8;4375.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-02";5;2019.0;"INR"
"Prod060";"Cus014";"Mark003";"2017-11-02";40;14940.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-11-03";16;7796.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-03";5;2361.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-11-03";16;8750.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-03";92;40009.0;"INR"
"Prod060";"Cus036";"Mark006";"2017-11-06";7;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-06";5;2069.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-06";7;3167.0;"INR"
"Prod060";"Cus004";"Mark003";"2017-11-06";11;5833.0;"INR"
"Prod060";"Cus015";"Mark006";"2017-11-07";1;0.0;"INR"
"Prod060";"Cus003";"Mark006";"2017-11-07";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-07";9;3838.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-07";1;579.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-08";31;13583.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-11-09";41;20139.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-09";22;9745.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-11-09";16;8750.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-09";2;866.0;"INR"
"Prod060";"Cus004";"Mark003";"2017-11-09";16;8750.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-10";3;1477.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-10";7;3176.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-13";2;884.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-11-13";16;8750.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-13";1;574.0;"INR"
"Prod060";"Cus004";"Mark006";"2017-11-14";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-14";6;2657.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-14";1;287.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-15";14;6204.0;"INR"
"Prod060";"Cus014";"Mark003";"2017-11-15";80;29880.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-11-16";37;18190.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-16";27;11815.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-11-16";8;4375.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-16";8;3468.0;"INR"
"Prod060";"Cus004";"Mark003";"2017-11-16";3;1824.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-17";74;32065.0;"INR"
"Prod060";"Cus003";"Mark006";"2017-11-20";2;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-20";1;593.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-20";24;10389.0;"INR"
"Prod060";"Cus014";"Mark006";"2017-11-21";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-21";9;3838.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-21";1;287.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-22";10;4431.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-22";5;2301.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-11-23";24;11694.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-23";23;10338.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-11-23";16;8750.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-23";1;574.0;"INR"
"Prod060";"Cus004";"Mark003";"2017-11-23";21;11301.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-24";2;884.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-24";76;32931.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-27";1;296.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-27";5;2019.0;"INR"
"Prod060";"Cus003";"Mark006";"2017-11-28";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-29";12;5315.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-11-29";16;8750.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-29";1;287.0;"INR"
"Prod060";"Cus014";"Mark003";"2017-11-29";40;14940.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-11-30";19;9093.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-11-30";31;13588.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-11-30";8;4375.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-11-30";8;3463.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-01";3;1181.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-01";71;30907.0;"INR"
"Prod060";"Cus004";"Mark003";"2017-12-01";16;8750.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-12-04";32;15593.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-04";9;3838.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-04";2;861.0;"INR"
"Prod060";"Cus014";"Mark003";"2017-12-04";40;14940.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-12-05";32;17500.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-05";3;1153.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-12-06";8;3898.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-06";21;9449.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-06";7;3162.0;"INR"
"Prod060";"Cus004";"Mark003";"2017-12-06";5;2917.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-12-07";45;22088.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-12-07";16;8750.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-07";2;861.0;"INR"
"Prod060";"Cus004";"Mark003";"2017-12-07";4;2190.0;"INR"
"Prod060";"Cus015";"Mark006";"2017-12-08";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-08";21;9454.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-08";22;9519.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-11";11;5023.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-11";4;1727.0;"INR"
"Prod060";"Cus014";"Mark003";"2017-12-11";40;14940.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-12";4;1773.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-12";2;866.0;"INR"
"Prod060";"Cus003";"Mark006";"2017-12-13";1;0.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-12-13";16;7796.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-13";11;4727.0;"INR"
"Prod060";"Cus035";"Mark003";"2017-12-13";7;2111.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-13";3;1153.0;"INR"
"Prod060";"Cus003";"Mark006";"2017-12-14";1;0.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-12-14";41;19810.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-14";32;14176.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-12-14";24;13125.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-14";73;31495.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-15";5;2361.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-12-15";16;8750.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-15";11;4894.0;"INR"
"Prod060";"Cus004";"Mark003";"2017-12-15";6;3282.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-18";2;884.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-18";5;2014.0;"INR"
"Prod060";"Cus014";"Mark003";"2017-12-18";40;14940.0;"INR"
"Prod060";"Cus003";"Mark006";"2017-12-19";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-19";10;4426.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-19";4;1731.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-20";18;7972.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-12-20";64;35009.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-20";11;4889.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-12-21";33;16241.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-21";10;4431.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-22";3;1181.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-22";3;1148.0;"INR"
"Prod060";"Cus014";"Mark003";"2017-12-22";40;14940.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-26";1;593.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-12-26";32;17500.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-26";3;1440.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-27";14;6204.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-27";6;2597.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-12-28";11;5523.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-28";15;6792.0;"INR"
"Prod060";"Cus027";"Mark003";"2017-12-28";16;8750.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-28";3;1148.0;"INR"
"Prod060";"Cus014";"Mark003";"2017-12-28";40;14940.0;"INR"
"Prod060";"Cus004";"Mark003";"2017-12-28";5;2917.0;"INR"
"Prod060";"Cus012";"Mark003";"2017-12-29";11;5523.0;"INR"
"Prod060";"Cus010";"Mark003";"2017-12-29";7;3250.0;"INR"
"Prod060";"Cus003";"Mark003";"2017-12-29";14;6056.0;"INR"
"Prod060";"Cus003";"Mark006";"2018-01-02";1;0.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-02";1;287.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-01-03";19;8565.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-03";9;3745.0;"INR"
"Prod060";"Cus014";"Mark003";"2018-01-03";40;14940.0;"INR"
"Prod060";"Cus012";"Mark003";"2018-01-04";17;8120.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-01-04";24;10630.0;"INR"
"Prod060";"Cus004";"Mark003";"2018-01-04";16;8750.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-01-05";23;10338.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-05";3;1435.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-01-08";1;296.0;"INR"
"Prod060";"Cus027";"Mark003";"2018-01-08";16;8750.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-08";1;287.0;"INR"
"Prod060";"Cus004";"Mark003";"2018-01-08";11;5833.0;"INR"
"Prod060";"Cus003";"Mark006";"2018-01-09";1;0.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-09";3;1153.0;"INR"
"Prod060";"Cus012";"Mark003";"2018-01-10";16;7796.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-01-10";31;13880.0;"INR"
"Prod060";"Cus035";"Mark003";"2018-01-10";16;5065.0;"INR"
"Prod060";"Cus012";"Mark003";"2018-01-11";41;20139.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-01-11";21;9153.0;"INR"
"Prod060";"Cus027";"Mark003";"2018-01-11";24;13130.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-11";98;42468.0;"INR"
"Prod060";"Cus003";"Mark006";"2018-01-12";1;0.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-12";73;31486.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-01-15";3;1181.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-15";3;1435.0;"INR"
"Prod060";"Cus014";"Mark003";"2018-01-15";40;14940.0;"INR"
"Prod060";"Cus003";"Mark006";"2018-01-16";1;0.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-16";1;574.0;"INR"
"Prod060";"Cus015";"Mark006";"2018-01-17";1;0.0;"INR"
"Prod060";"Cus003";"Mark006";"2018-01-17";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-01-17";14;6199.0;"INR"
"Prod060";"Cus035";"Mark003";"2018-01-17";13;4222.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-17";76;32926.0;"INR"
"Prod060";"Cus012";"Mark003";"2018-01-18";30;14616.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-01-18";18;7977.0;"INR"
"Prod060";"Cus027";"Mark003";"2018-01-18";16;8750.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-18";2;866.0;"INR"
"Prod060";"Cus014";"Mark003";"2018-01-18";40;14940.0;"INR"
"Prod060";"Cus004";"Mark003";"2018-01-18";7;3648.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-01-19";5;2361.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-19";8;3458.0;"INR"
"Prod060";"Cus004";"Mark003";"2018-01-19";11;5833.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-01-22";1;593.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-22";1;287.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-23";3;1153.0;"INR"
"Prod060";"Cus027";"Mark006";"2018-01-24";1;0.0;"INR"
"Prod060";"Cus015";"Mark006";"2018-01-24";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-01-24";39;17125.0;"INR"
"Prod060";"Cus027";"Mark003";"2018-01-24";24;13130.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-24";2;861.0;"INR"
"Prod060";"Cus015";"Mark006";"2018-01-25";1;0.0;"INR"
"Prod060";"Cus003";"Mark006";"2018-01-25";2;0.0;"INR"
"Prod060";"Cus012";"Mark003";"2018-01-25";26;12667.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-25";67;29185.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-01-26";5;2069.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-26";11;4611.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-01-29";1;593.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-29";1;574.0;"INR"
"Prod060";"Cus014";"Mark003";"2018-01-29";40;14940.0;"INR"
"Prod060";"Cus027";"Mark003";"2018-01-30";8;4375.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-01-31";43;19194.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-01-31";7;3157.0;"INR"
"Prod060";"Cus012";"Mark003";"2018-02-01";22;10718.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-02-01";15;6495.0;"INR"
"Prod060";"Cus004";"Mark003";"2018-02-01";3;1458.0;"INR"
"Prod060";"Cus012";"Mark003";"2018-02-02";8;3898.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-02-02";4;1773.0;"INR"
"Prod060";"Cus027";"Mark003";"2018-02-02";32;17500.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-02";69;29750.0;"INR"
"Prod060";"Cus004";"Mark003";"2018-02-02";11;5833.0;"INR"
"Prod060";"Cus003";"Mark006";"2018-02-05";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-02-05";2;884.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-05";1;574.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-06";1;574.0;"INR"
"Prod060";"Cus012";"Mark003";"2018-02-07";8;3898.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-02-07";24;10630.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-07";1;574.0;"INR"
"Prod060";"Cus014";"Mark003";"2018-02-07";40;14940.0;"INR"
"Prod060";"Cus012";"Mark003";"2018-02-08";30;14616.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-02-08";17;7384.0;"INR"
"Prod060";"Cus027";"Mark003";"2018-02-08";24;13130.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-08";8;3468.0;"INR"
"Prod060";"Cus014";"Mark003";"2018-02-08";40;14940.0;"INR"
"Prod060";"Cus015";"Mark006";"2018-02-09";1;0.0;"INR"
"Prod060";"Cus004";"Mark006";"2018-02-09";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-02-09";4;1773.0;"INR"
"Prod060";"Cus035";"Mark003";"2018-02-09";13;4222.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-09";32;13856.0;"INR"
"Prod060";"Cus004";"Mark003";"2018-02-09";5;2917.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-02-12";3;1477.0;"INR"
"Prod060";"Cus035";"Mark003";"2018-02-12";16;5065.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-12";1;579.0;"INR"
"Prod060";"Cus004";"Mark003";"2018-02-12";2;1093.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-13";1;287.0;"INR"
"Prod060";"Cus012";"Mark003";"2018-02-14";16;7796.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-02-14";19;8565.0;"INR"
"Prod060";"Cus027";"Mark003";"2018-02-14";16;8750.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-14";5;2296.0;"INR"
"Prod060";"Cus012";"Mark003";"2018-02-15";28;13639.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-02-15";23;10042.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-15";3;1440.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-02-16";12;5315.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-16";6;2588.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-18";1;579.0;"INR"
"Prod060";"Cus015";"Mark006";"2018-02-19";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-02-19";3;1477.0;"INR"
"Prod060";"Cus027";"Mark003";"2018-02-19";48;26259.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-20";2;866.0;"INR"
"Prod060";"Cus012";"Mark003";"2018-02-21";16;7796.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-02-21";21;9153.0;"INR"
"Prod060";"Cus027";"Mark003";"2018-02-21";16;8750.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-21";1;579.0;"INR"
"Prod060";"Cus012";"Mark003";"2018-02-22";11;5523.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-22";71;30630.0;"INR"
"Prod060";"Cus014";"Mark003";"2018-02-22";40;14940.0;"INR"
"Prod060";"Cus015";"Mark006";"2018-02-23";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-02-23";9;4134.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-23";9;3750.0;"INR"
"Prod060";"Cus015";"Mark006";"2018-02-26";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-02-26";2;884.0;"INR"
"Prod060";"Cus027";"Mark003";"2018-02-26";32;17505.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-26";3;1153.0;"INR"
"Prod060";"Cus003";"Mark003";"2018-02-27";1;287.0;"INR"
"Prod060";"Cus004";"Mark003";"2018-02-27";11;5833.0;"INR"
"Prod060";"Cus003";"Mark006";"2018-02-28";1;0.0;"INR"
"Prod060";"Cus010";"Mark003";"2018-02-28";17;7384.0;"INR"
"Prod060";"Cus027";"Mark003";"2018-02-28";16;8750.0;"INR"
"Prod060";"Cus035";"Mark003";"2018-02-28";7;2111.0;"INR"
